instance_name,strategy,budget,seed,status,has_solution,incumbent_standardized,optimum,gap_vs_opt,wall_seconds
mcsched,auto,10.0,0,time limit exceeded,True,211932.0,211913.0,8.965943571182513e-05,10.0
mcsched,auto,10.0,1,time limit exceeded,True,211936.0,211913.0,0.00010853510638799885,10.0
mcsched,auto,10.0,2,time limit exceeded,True,211936.0,211913.0,0.00010853510638799885,10.0
mcsched,auto,300.0,0,"integer optimal, tolerance",True,211913.0,211913.0,0.0,83.16
mcsched,auto,300.0,1,"integer optimal, tolerance",True,211913.0,211913.0,0.0,79.72
mcsched,auto,300.0,2,"integer optimal, tolerance",True,211913.0,211913.0,0.0,134.92
mcsched,auto,60.0,0,time limit exceeded,True,211932.0,211913.0,8.965943571182513e-05,60.0
mcsched,auto,60.0,1,time limit exceeded,True,211920.0,211913.0,3.3032423683303995e-05,60.0
mcsched,auto,60.0,2,time limit exceeded,True,211913.0,211913.0,0.0,60.0
mcsched,auto,900.0,0,"integer optimal, tolerance",True,211913.0,211913.0,0.0,81.84
mcsched,auto,900.0,1,"integer optimal, tolerance",True,211913.0,211913.0,0.0,75.93
mcsched,auto,900.0,2,"integer optimal, tolerance",True,211913.0,211913.0,0.0,135.37
mcsched,best_bound,10.0,0,time limit exceeded,True,211955.0,211913.0,0.000198194542099824,10.0
mcsched,best_bound,10.0,1,time limit exceeded,True,211973.0,211913.0,0.0002831350601426057,10.0
mcsched,best_bound,10.0,2,time limit exceeded,True,212842.0,211913.0,0.004383874514541345,10.0
mcsched,best_bound,300.0,0,"integer optimal, tolerance",True,211913.0,211913.0,0.0,22.69
mcsched,best_bound,300.0,1,"integer optimal, tolerance",True,211913.0,211913.0,0.0,22.31
mcsched,best_bound,300.0,2,"integer optimal, tolerance",True,211913.0,211913.0,0.0,22.3
mcsched,best_bound,60.0,0,"integer optimal, tolerance",True,211913.0,211913.0,0.0,22.72
mcsched,best_bound,60.0,1,"integer optimal, tolerance",True,211913.0,211913.0,0.0,22.6
mcsched,best_bound,60.0,2,"integer optimal, tolerance",True,211913.0,211913.0,0.0,22.06
mcsched,best_bound,900.0,0,"integer optimal, tolerance",True,211913.0,211913.0,0.0,23.98
mcsched,best_bound,900.0,1,"integer optimal, tolerance",True,211913.0,211913.0,0.0,22.53
mcsched,best_bound,900.0,2,"integer optimal, tolerance",True,211913.0,211913.0,0.0,22.94
mcsched,best_estimate,10.0,0,time limit exceeded,True,212824.0,211913.0,0.004298933996498563,10.0
mcsched,best_estimate,10.0,1,time limit exceeded,True,212808.0,211913.0,0.004223431313793868,10.0
mcsched,best_estimate,10.0,2,time limit exceeded,True,212806.0,211913.0,0.004213993478455781,10.0
mcsched,best_estimate,300.0,0,"integer optimal, tolerance",True,211913.0,211913.0,0.0,175.23
mcsched,best_estimate,300.0,1,time limit exceeded,True,211913.0,211913.0,0.0,300.0
mcsched,best_estimate,300.0,2,"integer optimal, tolerance",True,211913.0,211913.0,0.0,299.22
mcsched,best_estimate,60.0,0,time limit exceeded,True,211932.0,211913.0,8.965943571182513e-05,60.0
mcsched,best_estimate,60.0,1,time limit exceeded,True,212797.0,211913.0,0.004171523219434391,60.0
mcsched,best_estimate,60.0,2,time limit exceeded,True,212806.0,211913.0,0.004213993478455781,60.0
mcsched,best_estimate,900.0,0,"integer optimal, tolerance",True,211913.0,211913.0,0.0,173.08
mcsched,best_estimate,900.0,1,"integer optimal, tolerance",True,211913.0,211913.0,0.0,324.27
mcsched,best_estimate,900.0,2,"integer optimal, tolerance",True,211913.0,211913.0,0.0,306.49
mcsched,depth_first,10.0,0,time limit exceeded,True,211973.0,211913.0,0.0002831350601426057,10.0
mcsched,depth_first,10.0,1,time limit exceeded,True,211932.0,211913.0,8.965943571182513e-05,10.0
mcsched,depth_first,10.0,2,time limit exceeded,True,211973.0,211913.0,0.0002831350601426057,10.0
mcsched,depth_first,300.0,0,"integer optimal, tolerance",True,211913.0,211913.0,0.0,23.56
mcsched,depth_first,300.0,1,"integer optimal, tolerance",True,211913.0,211913.0,0.0,24.43
mcsched,depth_first,300.0,2,"integer optimal, tolerance",True,211913.0,211913.0,0.0,23.96
mcsched,depth_first,60.0,0,"integer optimal, tolerance",True,211913.0,211913.0,0.0,23.09
mcsched,depth_first,60.0,1,"integer optimal, tolerance",True,211913.0,211913.0,0.0,24.41
mcsched,depth_first,60.0,2,"integer optimal, tolerance",True,211913.0,211913.0,0.0,23.11
mcsched,depth_first,900.0,0,"integer optimal, tolerance",True,211913.0,211913.0,0.0,24.65
mcsched,depth_first,900.0,1,"integer optimal, tolerance",True,211913.0,211913.0,0.0,24.63
mcsched,depth_first,900.0,2,"integer optimal, tolerance",True,211913.0,211913.0,0.0,24.21
rail01,auto,10.0,0,"time limit exceeded, no integer solution",False,,-70.5699643,,10.1
rail01,auto,10.0,1,"time limit exceeded, no integer solution",False,,-70.5699643,,10.08
rail01,auto,10.0,2,"time limit exceeded, no integer solution",False,,-70.5699643,,10.07
rail01,auto,300.0,0,time limit exceeded,True,-70.46412976666666,-70.5699643,0.0014997107393086265,300.14
rail01,auto,300.0,1,time limit exceeded,True,-65.69913996666666,-70.5699643,0.06902121010897737,300.07
rail01,auto,300.0,2,time limit exceeded,True,-70.41580093333326,-70.5699643,0.002184546473785542,300.08
rail01,auto,60.0,0,"time limit exceeded, no integer solution",False,,-70.5699643,,60.07
rail01,auto,60.0,1,"time limit exceeded, no integer solution",False,,-70.5699643,,60.07
rail01,auto,60.0,2,"time limit exceeded, no integer solution",False,,-70.5699643,,60.07
rail01,auto,900.0,0,time limit exceeded,True,-70.49329988333338,-70.5699643,0.001086360428647926,900.02
rail01,auto,900.0,1,integer optimal solution,True,-70.56996430000002,-70.5699643,-4.0274512977759874e-16,780.68
rail01,auto,900.0,2,time limit exceeded,True,-70.50579888333338,-70.5699643,0.0009092454176941034,900.07
rail01,best_bound,10.0,0,"time limit exceeded, no integer solution",False,,-70.5699643,,10.07
rail01,best_bound,10.0,1,"time limit exceeded, no integer solution",False,,-70.5699643,,10.07
rail01,best_bound,10.0,2,"time limit exceeded, no integer solution",False,,-70.5699643,,10.07
rail01,best_bound,300.0,0,time limit exceeded,True,-70.08163536666672,-70.5699643,0.006919784332855024,300.14
rail01,best_bound,300.0,1,time limit exceeded,True,-70.50579888333338,-70.5699643,0.0009092454176941034,300.08
rail01,best_bound,300.0,2,time limit exceeded,True,-70.51829888333339,-70.5699643,0.0007321162364058135,300.07
rail01,best_bound,60.0,0,"time limit exceeded, no integer solution",False,,-70.5699643,,60.07
rail01,best_bound,60.0,1,"time limit exceeded, no integer solution",False,,-70.5699643,,60.07
rail01,best_bound,60.0,2,"time limit exceeded, no integer solution",False,,-70.5699643,,60.07
rail01,best_bound,900.0,0,time limit exceeded,True,-70.50579988333341,-70.5699643,0.0009092312473592334,900.02
rail01,best_bound,900.0,1,integer optimal solution,True,-70.56996430000002,-70.5699643,-4.0274512977759874e-16,791.9
rail01,best_bound,900.0,2,time limit exceeded,True,-70.56996430000002,-70.5699643,-4.0274512977759874e-16,900.07
rail01,best_estimate,10.0,0,"time limit exceeded, no integer solution",False,,-70.5699643,,10.07
rail01,best_estimate,10.0,1,"time limit exceeded, no integer solution",False,,-70.5699643,,10.07
rail01,best_estimate,10.0,2,"time limit exceeded, no integer solution",False,,-70.5699643,,10.07
rail01,best_estimate,300.0,0,time limit exceeded,True,-70.54496429999999,-70.5699643,0.0003542583625765797,300.16
rail01,best_estimate,300.0,1,time limit exceeded,True,-70.49329888333335,-70.5699643,0.001086374598982796,300.08
rail01,best_estimate,300.0,2,time limit exceeded,True,-70.46079713333337,-70.5699643,0.0015469352684173451,300.07
rail01,best_estimate,60.0,0,"time limit exceeded, no integer solution",False,,-70.5699643,,60.07
rail01,best_estimate,60.0,1,"time limit exceeded, no integer solution",False,,-70.5699643,,60.07
rail01,best_estimate,60.0,2,"time limit exceeded, no integer solution",False,,-70.5699643,,60.07
rail01,best_estimate,900.0,0,time limit exceeded,True,-70.55746430000002,-70.5699643,0.00017712918128788712,900.02
rail01,best_estimate,900.0,1,integer optimal solution,True,-70.56996430000002,-70.5699643,-4.0274512977759874e-16,826.27
rail01,best_estimate,900.0,2,time limit exceeded,True,-70.56996430000002,-70.5699643,-4.0274512977759874e-16,900.08
rail01,depth_first,10.0,0,"time limit exceeded, no integer solution",False,,-70.5699643,,10.07
rail01,depth_first,10.0,1,"time limit exceeded, no integer solution",False,,-70.5699643,,10.07
rail01,depth_first,10.0,2,"time limit exceeded, no integer solution",False,,-70.5699643,,10.07
rail01,depth_first,300.0,0,time limit exceeded,True,-70.08163536666672,-70.5699643,0.006919784332855024,300.14
rail01,depth_first,300.0,1,time limit exceeded,True,-70.49329888333335,-70.5699643,0.001086374598982796,300.08
rail01,depth_first,300.0,2,time limit exceeded,True,-70.38663376666669,-70.5699643,0.0025978549819573086,300.08
rail01,depth_first,60.0,0,"time limit exceeded, no integer solution",False,,-70.5699643,,60.1
rail01,depth_first,60.0,1,"time limit exceeded, no integer solution",False,,-70.5699643,,60.07
rail01,depth_first,60.0,2,"time limit exceeded, no integer solution",False,,-70.5699643,,60.07
rail01,depth_first,900.0,0,time limit exceeded,True,-70.56996430000001,-70.5699643,-2.0137256488879937e-16,900.03
rail01,depth_first,900.0,1,integer optimal solution,True,-70.56996430000002,-70.5699643,-4.0274512977759874e-16,797.11
rail01,depth_first,900.0,2,time limit exceeded,True,-70.56996430000002,-70.5699643,-4.0274512977759874e-16,900.07
rail02,auto,10.0,0,time limit exceeded,True,-44.24998433333335,-200.4499077,0.7792466714449211,10.26
rail02,auto,10.0,1,"time limit exceeded, no integer solution",False,,-200.4499077,,10.16
rail02,auto,10.0,2,time limit exceeded,True,-44.19442544444446,-200.4499077,0.7795238423826699,10.21
rail02,auto,300.0,0,time limit exceeded,True,-44.24998433333335,-200.4499077,0.7792466714449211,300.18
rail02,auto,300.0,1,"time limit exceeded, no integer solution",False,,-200.4499077,,300.25
rail02,auto,300.0,2,time limit exceeded,True,-44.19442544444446,-200.4499077,0.7795238423826699,300.26
rail02,auto,60.0,0,time limit exceeded,True,-44.24998433333335,-200.4499077,0.7792466714449211,60.2
rail02,auto,60.0,1,"time limit exceeded, no integer solution",False,,-200.4499077,,60.21
rail02,auto,60.0,2,time limit exceeded,True,-44.19442544444446,-200.4499077,0.7795238423826699,60.21
rail02,auto,900.0,0,time limit exceeded,True,-146.16662533333363,-200.4499077,0.2708072205645939,900.26
rail02,auto,900.0,1,time limit exceeded,True,-198.41661400000075,-200.4499077,0.010143649968860836,900.23
rail02,auto,900.0,2,time limit exceeded,True,-45.511092111111104,-200.4499077,0.7729552852714479,900.19
rail02,best_bound,10.0,0,time limit exceeded,True,-44.24998433333335,-200.4499077,0.7792466714449211,10.16
rail02,best_bound,10.0,1,"time limit exceeded, no integer solution",False,,-200.4499077,,10.17
rail02,best_bound,10.0,2,time limit exceeded,True,-44.19442544444446,-200.4499077,0.7795238423826699,10.19
rail02,best_bound,300.0,0,time limit exceeded,True,-44.24998433333335,-200.4499077,0.7792466714449211,300.18
rail02,best_bound,300.0,1,"time limit exceeded, no integer solution",False,,-200.4499077,,300.21
rail02,best_bound,300.0,2,time limit exceeded,True,-44.19442544444446,-200.4499077,0.7795238423826699,300.21
rail02,best_bound,60.0,0,time limit exceeded,True,-44.24998433333335,-200.4499077,0.7792466714449211,60.22
rail02,best_bound,60.0,1,"time limit exceeded, no integer solution",False,,-200.4499077,,60.23
rail02,best_bound,60.0,2,time limit exceeded,True,-44.19442544444446,-200.4499077,0.7795238423826699,60.23
rail02,best_bound,900.0,0,time limit exceeded,True,-146.16662533333363,-200.4499077,0.2708072205645939,900.19
rail02,best_bound,900.0,1,time limit exceeded,True,-198.47216622222297,-200.4499077,0.009866512289628978,900.19
rail02,best_bound,900.0,2,time limit exceeded,True,-74.89997766666669,-200.4499077,0.6263406727092912,900.19
rail02,best_estimate,10.0,0,time limit exceeded,True,-44.24998433333335,-200.4499077,0.7792466714449211,10.18
rail02,best_estimate,10.0,1,"time limit exceeded, no integer solution",False,,-200.4499077,,10.15
rail02,best_estimate,10.0,2,time limit exceeded,True,-44.19442544444446,-200.4499077,0.7795238423826699,10.17
rail02,best_estimate,300.0,0,time limit exceeded,True,-44.24998433333335,-200.4499077,0.7792466714449211,300.18
rail02,best_estimate,300.0,1,"time limit exceeded, no integer solution",False,,-200.4499077,,300.22
rail02,best_estimate,300.0,2,time limit exceeded,True,-44.19442544444446,-200.4499077,0.7795238423826699,300.21
rail02,best_estimate,60.0,0,time limit exceeded,True,-44.24998433333335,-200.4499077,0.7792466714449211,60.21
rail02,best_estimate,60.0,1,"time limit exceeded, no integer solution",False,,-200.4499077,,60.21
rail02,best_estimate,60.0,2,time limit exceeded,True,-44.19442544444446,-200.4499077,0.7795238423826699,60.22
rail02,best_estimate,900.0,0,time limit exceeded,True,-146.16662533333363,-200.4499077,0.2708072205645939,900.19
rail02,best_estimate,900.0,1,time limit exceeded,True,-198.41661400000075,-200.4499077,0.010143649968860836,900.21
rail02,best_estimate,900.0,2,time limit exceeded,True,-45.511092111111104,-200.4499077,0.7729552852714479,900.19
rail02,depth_first,10.0,0,time limit exceeded,True,-44.24998433333335,-200.4499077,0.7792466714449211,10.18
rail02,depth_first,10.0,1,"time limit exceeded, no integer solution",False,,-200.4499077,,10.18
rail02,depth_first,10.0,2,time limit exceeded,True,-44.19442544444446,-200.4499077,0.7795238423826699,10.18
rail02,depth_first,300.0,0,time limit exceeded,True,-44.24998433333335,-200.4499077,0.7792466714449211,300.19
rail02,depth_first,300.0,1,"time limit exceeded, no integer solution",False,,-200.4499077,,300.22
rail02,depth_first,300.0,2,time limit exceeded,True,-44.19442544444446,-200.4499077,0.7795238423826699,300.22
rail02,depth_first,60.0,0,time limit exceeded,True,-44.24998433333335,-200.4499077,0.7792466714449211,60.21
rail02,depth_first,60.0,1,"time limit exceeded, no integer solution",False,,-200.4499077,,60.21
rail02,depth_first,60.0,2,time limit exceeded,True,-44.19442544444446,-200.4499077,0.7795238423826699,60.22
rail02,depth_first,900.0,0,time limit exceeded,True,-146.16662533333363,-200.4499077,0.2708072205645939,900.21
rail02,depth_first,900.0,1,time limit exceeded,True,-198.41661400000075,-200.4499077,0.010143649968860836,900.18
rail02,depth_first,900.0,2,time limit exceeded,True,-74.89997766666669,-200.4499077,0.6263406727092912,900.13
rail507,auto,10.0,0,time limit exceeded,True,176.0,174.0,0.011494252873563218,10.09
rail507,auto,10.0,1,time limit exceeded,True,176.0,174.0,0.011494252873563218,10.08
rail507,auto,10.0,2,time limit exceeded,True,177.0,174.0,0.017241379310344827,10.07
rail507,auto,300.0,0,integer optimal solution,True,174.0,174.0,0.0,184.24
rail507,auto,300.0,1,integer optimal solution,True,174.0,174.0,0.0,103.01
rail507,auto,300.0,2,integer optimal solution,True,174.0,174.0,0.0,181.63
rail507,auto,60.0,0,time limit exceeded,True,175.0,174.0,0.005747126436781609,60.07
rail507,auto,60.0,1,time limit exceeded,True,175.0,174.0,0.005747126436781609,60.07
rail507,auto,60.0,2,time limit exceeded,True,174.99999999999991,174.0,0.005747126436781119,60.06
rail507,auto,900.0,0,integer optimal solution,True,174.0,174.0,0.0,198.76
rail507,auto,900.0,1,integer optimal solution,True,174.0,174.0,0.0,97.33
rail507,auto,900.0,2,integer optimal solution,True,174.0,174.0,0.0,162.4
rail507,best_bound,10.0,0,time limit exceeded,True,176.0,174.0,0.011494252873563218,10.06
rail507,best_bound,10.0,1,time limit exceeded,True,176.0,174.0,0.011494252873563218,10.07
rail507,best_bound,10.0,2,time limit exceeded,True,176.0,174.0,0.011494252873563218,10.07
rail507,best_bound,300.0,0,integer optimal solution,True,174.0,174.0,0.0,44.01
rail507,best_bound,300.0,1,integer optimal solution,True,174.0,174.0,0.0,49.52
rail507,best_bound,300.0,2,integer optimal solution,True,174.0,174.0,0.0,54.67
rail507,best_bound,60.0,0,integer optimal solution,True,174.0,174.0,0.0,45.82
rail507,best_bound,60.0,1,integer optimal solution,True,174.0,174.0,0.0,48.97
rail507,best_bound,60.0,2,integer optimal solution,True,174.0,174.0,0.0,44.95
rail507,best_bound,900.0,0,integer optimal solution,True,174.0,174.0,0.0,44.83
rail507,best_bound,900.0,1,integer optimal solution,True,174.0,174.0,0.0,58.77
rail507,best_bound,900.0,2,integer optimal solution,True,174.0,174.0,0.0,54.43
rail507,best_estimate,10.0,0,time limit exceeded,True,175.0,174.0,0.005747126436781609,10.07
rail507,best_estimate,10.0,1,time limit exceeded,True,175.0,174.0,0.005747126436781609,10.06
rail507,best_estimate,10.0,2,time limit exceeded,True,175.0,174.0,0.005747126436781609,10.06
rail507,best_estimate,300.0,0,integer optimal solution,True,174.0,174.0,0.0,130.49
rail507,best_estimate,300.0,1,integer optimal solution,True,174.0,174.0,0.0,42.35
rail507,best_estimate,300.0,2,integer optimal solution,True,174.0,174.0,0.0,67.7
rail507,best_estimate,60.0,0,time limit exceeded,True,174.0,174.0,0.0,60.06
rail507,best_estimate,60.0,1,integer optimal solution,True,174.0,174.0,0.0,38.55
rail507,best_estimate,60.0,2,time limit exceeded,True,174.0,174.0,0.0,60.07
rail507,best_estimate,900.0,0,integer optimal solution,True,174.0,174.0,0.0,120.52
rail507,best_estimate,900.0,1,integer optimal solution,True,174.0,174.0,0.0,41.95
rail507,best_estimate,900.0,2,integer optimal solution,True,174.0,174.0,0.0,78.87
rail507,depth_first,10.0,0,time limit exceeded,True,176.0,174.0,0.011494252873563218,10.06
rail507,depth_first,10.0,1,time limit exceeded,True,176.0,174.0,0.011494252873563218,10.06
rail507,depth_first,10.0,2,time limit exceeded,True,175.0,174.0,0.005747126436781609,10.06
rail507,depth_first,300.0,0,integer optimal solution,True,174.0,174.0,0.0,86.85
rail507,depth_first,300.0,1,integer optimal solution,True,174.0,174.0,0.0,97.32
rail507,depth_first,300.0,2,integer optimal solution,True,174.0,174.0,0.0,123.83
rail507,depth_first,60.0,0,time limit exceeded,True,175.0,174.0,0.005747126436781609,60.06
rail507,depth_first,60.0,1,time limit exceeded,True,175.0,174.0,0.005747126436781609,60.07
rail507,depth_first,60.0,2,time limit exceeded,True,175.0,174.0,0.005747126436781609,60.07
rail507,depth_first,900.0,0,integer optimal solution,True,174.0,174.0,0.0,85.53
rail507,depth_first,900.0,1,integer optimal solution,True,174.0,174.0,0.0,83.83
rail507,depth_first,900.0,2,integer optimal solution,True,174.0,174.0,0.0,131.61
savsched1,auto,10.0,0,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,10.38
savsched1,auto,10.0,1,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,10.37
savsched1,auto,10.0,2,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,10.37
savsched1,auto,300.0,0,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,300.35
savsched1,auto,300.0,1,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,300.4
savsched1,auto,300.0,2,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,300.44
savsched1,auto,60.0,0,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,60.38
savsched1,auto,60.0,1,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,60.38
savsched1,auto,60.0,2,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,60.35
savsched1,auto,900.0,0,time limit exceeded,True,3217.6999999999753,3217.7,-7.631648987745615e-15,900.49
savsched1,auto,900.0,1,time limit exceeded,True,3217.699999989978,3217.7,-3.114560747998849e-12,900.49
savsched1,auto,900.0,2,time limit exceeded,True,3219.6999999999753,3217.7,0.0006215619852613494,900.52
savsched1,best_bound,10.0,0,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,10.37
savsched1,best_bound,10.0,1,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,10.37
savsched1,best_bound,10.0,2,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,10.37
savsched1,best_bound,300.0,0,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,300.37
savsched1,best_bound,300.0,1,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,300.46
savsched1,best_bound,300.0,2,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,300.38
savsched1,best_bound,60.0,0,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,60.38
savsched1,best_bound,60.0,1,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,60.34
savsched1,best_bound,60.0,2,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,60.34
savsched1,best_bound,900.0,0,time limit exceeded,True,3217.6999999999753,3217.7,-7.631648987745615e-15,900.37
savsched1,best_bound,900.0,1,time limit exceeded,True,3217.699999989978,3217.7,-3.114560747998849e-12,900.47
savsched1,best_bound,900.0,2,time limit exceeded,True,3217.6999999999753,3217.7,-7.631648987745615e-15,900.52
savsched1,best_estimate,10.0,0,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,10.37
savsched1,best_estimate,10.0,1,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,10.34
savsched1,best_estimate,10.0,2,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,10.34
savsched1,best_estimate,300.0,0,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,300.44
savsched1,best_estimate,300.0,1,time limit exceeded,True,5000.499999999967,3217.7,0.5540603536687595,300.33
savsched1,best_estimate,300.0,2,time limit exceeded,True,5031.899999999969,3217.7,0.563818876837483,300.33
savsched1,best_estimate,60.0,0,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,60.35
savsched1,best_estimate,60.0,1,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,60.38
savsched1,best_estimate,60.0,2,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,60.39
savsched1,best_estimate,900.0,0,time limit exceeded,True,3217.6999999999753,3217.7,-7.631648987745615e-15,900.36
savsched1,best_estimate,900.0,1,time limit exceeded,True,3217.699999989978,3217.7,-3.114560747998849e-12,900.33
savsched1,best_estimate,900.0,2,time limit exceeded,True,3217.6999999999753,3217.7,-7.631648987745615e-15,900.45
savsched1,depth_first,10.0,0,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,10.37
savsched1,depth_first,10.0,1,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,10.34
savsched1,depth_first,10.0,2,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,10.34
savsched1,depth_first,300.0,0,time limit exceeded,True,4913.399999999969,3217.7,0.5269913292102959,300.44
savsched1,depth_first,300.0,1,time limit exceeded,True,5000.499999999967,3217.7,0.5540603536687595,300.33
savsched1,depth_first,300.0,2,time limit exceeded,True,5031.899999999969,3217.7,0.563818876837483,300.34
savsched1,depth_first,60.0,0,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,60.34
savsched1,depth_first,60.0,1,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,60.34
savsched1,depth_first,60.0,2,time limit exceeded,True,366501.09999999596,3217.7,112.9015756596314,60.47
savsched1,depth_first,900.0,0,time limit exceeded,True,3217.6999999999753,3217.7,-7.631648987745615e-15,900.37
savsched1,depth_first,900.0,1,time limit exceeded,True,3218.6999999999753,3217.7,0.00031078099262685883,900.38
savsched1,depth_first,900.0,2,time limit exceeded,True,3217.6999999999753,3217.7,-7.631648987745615e-15,900.42
