instance,policy,budget,seed,resolved_policy,resolution_reason,source_run_id,status,incumbent,ttff,elapsed,gap_vs_opt
gfd-schedulen180f7d50m30k18,instance_aware_portfolio,300,0,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b300_s0_1788024206,time_limit,,,300.06335745804245,
gfd-schedulen180f7d50m30k18,multi_feature_portfolio,300,0,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b300_s0_1788024206,time_limit,,,300.06335745804245,
gfd-schedulen180f7d50m30k18,budgeted_portfolio,300,1,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b300_s1_1788024773,time_limit,,,300.2553429999971,
gfd-schedulen180f7d50m30k18,instance_aware_portfolio,300,1,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b300_s1_1788024773,time_limit,,,300.2553429999971,
gfd-schedulen180f7d50m30k18,multi_feature_portfolio,300,1,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b300_s1_1788024773,time_limit,,,300.2553429999971,
gfd-schedulen180f7d50m30k18,budgeted_portfolio,300,2,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b300_s2_1788025107,time_limit,,,301.6967560839839,
gfd-schedulen180f7d50m30k18,instance_aware_portfolio,300,2,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b300_s2_1788025107,time_limit,,,301.6967560839839,
gfd-schedulen180f7d50m30k18,multi_feature_portfolio,300,2,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b300_s2_1788025107,time_limit,,,301.6967560839839,
gfd-schedulen180f7d50m30k18,budgeted_portfolio,900,0,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b900_s0_1788025411,time_limit,,,900.1303475829773,
gfd-schedulen180f7d50m30k18,instance_aware_portfolio,900,0,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b900_s0_1788025411,time_limit,,,900.1303475829773,
gfd-schedulen180f7d50m30k18,multi_feature_portfolio,900,0,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b900_s0_1788025411,time_limit,,,900.1303475829773,
gfd-schedulen180f7d50m30k18,budgeted_portfolio,900,1,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b900_s1_1788027177,time_limit,,,900.1317070410005,
gfd-schedulen180f7d50m30k18,instance_aware_portfolio,900,1,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b900_s1_1788027177,time_limit,,,900.1317070410005,
gfd-schedulen180f7d50m30k18,multi_feature_portfolio,900,1,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b900_s1_1788027177,time_limit,,,900.1317070410005,
gfd-schedulen180f7d50m30k18,budgeted_portfolio,900,2,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b900_s2_1788028112,time_limit,,,900.069214624993,
gfd-schedulen180f7d50m30k18,instance_aware_portfolio,900,2,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b900_s2_1788028112,time_limit,,,900.069214624993,
gfd-schedulen180f7d50m30k18,multi_feature_portfolio,900,2,best_estimate,budget>180,p45_gfd-schedulen180f7d50m30k18_best_estimate_b900_s2_1788028112,time_limit,,,900.069214624993,
irp,budgeted_portfolio,10,0,boltzmann_adaptive,budget<=180,p45_irp_boltzmann_adaptive_b10_s0_1788004930,time_limit,12309.415608,0.22361024998826906,10.001356124994345,
irp,instance_aware_portfolio,10,0,boltzmann_adaptive,frac_count=17<5000,p45_irp_boltzmann_adaptive_b10_s0_1788004930,time_limit,12309.415608,0.22361024998826906,10.001356124994345,
irp,multi_feature_portfolio,10,0,boltzmann_adaptive,votes=0/4,p45_irp_boltzmann_adaptive_b10_s0_1788004930,time_limit,12309.415608,0.22361024998826906,10.001356124994345,
irp,budgeted_portfolio,10,1,boltzmann_adaptive,budget<=180,p45_irp_boltzmann_adaptive_b10_s1_1788004950,time_limit,12161.152748,0.218666166998446,10.003421708999667,
irp,instance_aware_portfolio,10,1,boltzmann_adaptive,frac_count=17<5000,p45_irp_boltzmann_adaptive_b10_s1_1788004950,time_limit,12161.152748,0.218666166998446,10.003421708999667,
irp,multi_feature_portfolio,10,1,boltzmann_adaptive,votes=0/4,p45_irp_boltzmann_adaptive_b10_s1_1788004950,time_limit,12161.152748,0.218666166998446,10.003421708999667,
irp,budgeted_portfolio,10,2,boltzmann_adaptive,budget<=180,p45_irp_boltzmann_adaptive_b10_s2_1788004966,time_limit,12191.909912,0.21816808299627155,10.051127583021298,
irp,instance_aware_portfolio,10,2,boltzmann_adaptive,frac_count=17<5000,p45_irp_boltzmann_adaptive_b10_s2_1788004966,time_limit,12191.909912,0.21816808299627155,10.051127583021298,
irp,multi_feature_portfolio,10,2,boltzmann_adaptive,votes=0/4,p45_irp_boltzmann_adaptive_b10_s2_1788004966,time_limit,12191.909912,0.21816808299627155,10.051127583021298,
irp,budgeted_portfolio,60,0,boltzmann_adaptive,budget<=180,p45_irp_boltzmann_adaptive_b60_s0_1788005013,node_limit,12309.415608,0.22749204200226814,44.9862260419759,
irp,instance_aware_portfolio,60,0,boltzmann_adaptive,frac_count=17<5000,p45_irp_boltzmann_adaptive_b60_s0_1788005013,node_limit,12309.415608,0.22749204200226814,44.9862260419759,
irp,multi_feature_portfolio,60,0,boltzmann_adaptive,votes=0/4,p45_irp_boltzmann_adaptive_b60_s0_1788005013,node_limit,12309.415608,0.22749204200226814,44.9862260419759,
irp,budgeted_portfolio,60,1,boltzmann_adaptive,budget<=180,p45_irp_boltzmann_adaptive_b60_s1_1788005058,node_limit,12195.398792999998,0.2271877919556573,42.95097495795926,
irp,instance_aware_portfolio,60,1,boltzmann_adaptive,frac_count=17<5000,p45_irp_boltzmann_adaptive_b60_s1_1788005058,node_limit,12195.398792999998,0.2271877919556573,42.95097495795926,
irp,multi_feature_portfolio,60,1,boltzmann_adaptive,votes=0/4,p45_irp_boltzmann_adaptive_b60_s1_1788005058,node_limit,12195.398792999998,0.2271877919556573,42.95097495795926,
irp,budgeted_portfolio,60,2,boltzmann_adaptive,budget<=180,p45_irp_boltzmann_adaptive_b60_s2_1788005105,node_limit,12190.847901000001,0.22520475002238527,42.85303175001172,
irp,instance_aware_portfolio,60,2,boltzmann_adaptive,frac_count=17<5000,p45_irp_boltzmann_adaptive_b60_s2_1788005105,node_limit,12190.847901000001,0.22520475002238527,42.85303175001172,
irp,multi_feature_portfolio,60,2,boltzmann_adaptive,votes=0/4,p45_irp_boltzmann_adaptive_b60_s2_1788005105,node_limit,12190.847901000001,0.22520475002238527,42.85303175001172,
irp,budgeted_portfolio,300,0,best_estimate,budget>180,p45_irp_best_estimate_b300_s0_1788005154,node_limit,12191.909912,0.2263675419962965,47.8219616250135,
irp,instance_aware_portfolio,300,0,best_estimate,budget>180,p45_irp_best_estimate_b300_s0_1788005154,node_limit,12191.909912,0.2263675419962965,47.8219616250135,
irp,multi_feature_portfolio,300,0,best_estimate,budget>180,p45_irp_best_estimate_b300_s0_1788005154,node_limit,12191.909912,0.2263675419962965,47.8219616250135,
irp,budgeted_portfolio,300,1,best_estimate,budget>180,p45_irp_best_estimate_b300_s1_1788005229,node_limit,12191.909912000001,0.22999429097399116,47.4441934999777,
irp,instance_aware_portfolio,300,1,best_estimate,budget>180,p45_irp_best_estimate_b300_s1_1788005229,node_limit,12191.909912000001,0.22999429097399116,47.4441934999777,
irp,multi_feature_portfolio,300,1,best_estimate,budget>180,p45_irp_best_estimate_b300_s1_1788005229,node_limit,12191.909912000001,0.22999429097399116,47.4441934999777,
irp,budgeted_portfolio,300,2,best_estimate,budget>180,p45_irp_best_estimate_b300_s2_1788005279,node_limit,12191.909912,0.2217362920055166,45.159397916984744,
irp,instance_aware_portfolio,300,2,best_estimate,budget>180,p45_irp_best_estimate_b300_s2_1788005279,node_limit,12191.909912,0.2217362920055166,45.159397916984744,
irp,multi_feature_portfolio,300,2,best_estimate,budget>180,p45_irp_best_estimate_b300_s2_1788005279,node_limit,12191.909912,0.2217362920055166,45.159397916984744,
irp,budgeted_portfolio,900,0,best_estimate,budget>180,p45_irp_best_estimate_b900_s0_1788005327,node_limit,12191.909912000001,0.23745066701667383,47.15127512504114,
irp,instance_aware_portfolio,900,0,best_estimate,budget>180,p45_irp_best_estimate_b900_s0_1788005327,node_limit,12191.909912000001,0.23745066701667383,47.15127512504114,
irp,multi_feature_portfolio,900,0,best_estimate,budget>180,p45_irp_best_estimate_b900_s0_1788005327,node_limit,12191.909912000001,0.23745066701667383,47.15127512504114,
irp,budgeted_portfolio,900,1,best_estimate,budget>180,p45_irp_best_estimate_b900_s1_1788005404,node_limit,12191.909912000001,0.22911149996798486,47.774607667000964,
irp,instance_aware_portfolio,900,1,best_estimate,budget>180,p45_irp_best_estimate_b900_s1_1788005404,node_limit,12191.909912000001,0.22911149996798486,47.774607667000964,
irp,multi_feature_portfolio,900,1,best_estimate,budget>180,p45_irp_best_estimate_b900_s1_1788005404,node_limit,12191.909912000001,0.22911149996798486,47.774607667000964,
irp,budgeted_portfolio,900,2,best_estimate,budget>180,p45_irp_best_estimate_b900_s2_1788005452,node_limit,12191.909912,0.22657604096457362,47.421288915968034,
irp,instance_aware_portfolio,900,2,best_estimate,budget>180,p45_irp_best_estimate_b900_s2_1788005452,node_limit,12191.909912,0.22657604096457362,47.421288915968034,
irp,multi_feature_portfolio,900,2,best_estimate,budget>180,p45_irp_best_estimate_b900_s2_1788005452,node_limit,12191.909912,0.22657604096457362,47.421288915968034,
lectsched-5-obj,budgeted_portfolio,10,0,boltzmann_adaptive,budget<=180,p45_lectsched-5-obj_boltzmann_adaptive_b10_s0_1788028998,time_limit,,,10.007964292017277,
lectsched-5-obj,instance_aware_portfolio,10,0,safeguarded_hybrid,frac_count=16097>=5000,p45_lectsched-5-obj_safeguarded_hybrid_b10_s0_1788028998,time_limit,,,10.014060790999793,
lectsched-5-obj,multi_feature_portfolio,10,0,safeguarded_hybrid,votes=2/4,p45_lectsched-5-obj_safeguarded_hybrid_b10_s0_1788028998,time_limit,,,10.014060790999793,
lectsched-5-obj,budgeted_portfolio,10,1,boltzmann_adaptive,budget<=180,p45_lectsched-5-obj_boltzmann_adaptive_b10_s1_1788029015,time_limit,,,10.003923167008907,
lectsched-5-obj,instance_aware_portfolio,10,1,safeguarded_hybrid,frac_count=16097>=5000,p45_lectsched-5-obj_safeguarded_hybrid_b10_s1_1788029019,time_limit,,,10.006105125008617,
lectsched-5-obj,multi_feature_portfolio,10,1,safeguarded_hybrid,votes=2/4,p45_lectsched-5-obj_safeguarded_hybrid_b10_s1_1788029019,time_limit,,,10.006105125008617,
lectsched-5-obj,budgeted_portfolio,10,2,boltzmann_adaptive,budget<=180,p45_lectsched-5-obj_boltzmann_adaptive_b10_s2_1788029029,time_limit,,,10.067140124971047,
lectsched-5-obj,instance_aware_portfolio,10,2,safeguarded_hybrid,frac_count=16097>=5000,p45_lectsched-5-obj_safeguarded_hybrid_b10_s2_1788029029,time_limit,,,10.009550416027196,
lectsched-5-obj,multi_feature_portfolio,10,2,safeguarded_hybrid,votes=2/4,p45_lectsched-5-obj_safeguarded_hybrid_b10_s2_1788029029,time_limit,,,10.009550416027196,
lectsched-5-obj,budgeted_portfolio,60,0,boltzmann_adaptive,budget<=180,p45_lectsched-5-obj_boltzmann_adaptive_b60_s0_1788029079,node_limit,,,45.0432833750383,
lectsched-5-obj,instance_aware_portfolio,60,0,safeguarded_hybrid,frac_count=16097>=5000,p45_lectsched-5-obj_safeguarded_hybrid_b60_s0_1788029079,time_limit,,,60.207303333038,
lectsched-5-obj,multi_feature_portfolio,60,0,safeguarded_hybrid,votes=2/4,p45_lectsched-5-obj_safeguarded_hybrid_b60_s0_1788029079,time_limit,,,60.207303333038,
lectsched-5-obj,budgeted_portfolio,60,1,boltzmann_adaptive,budget<=180,p45_lectsched-5-obj_boltzmann_adaptive_b60_s1_1788029128,node_limit,,,48.384906416002195,
lectsched-5-obj,instance_aware_portfolio,60,1,safeguarded_hybrid,frac_count=16097>=5000,p45_lectsched-5-obj_safeguarded_hybrid_b60_s1_1788029133,time_limit,,,60.001997208979446,
lectsched-5-obj,multi_feature_portfolio,60,1,safeguarded_hybrid,votes=2/4,p45_lectsched-5-obj_safeguarded_hybrid_b60_s1_1788029133,time_limit,,,60.001997208979446,
lectsched-5-obj,budgeted_portfolio,60,2,boltzmann_adaptive,budget<=180,p45_lectsched-5-obj_boltzmann_adaptive_b60_s2_1788029191,node_limit,,,47.99632408400066,
lectsched-5-obj,instance_aware_portfolio,60,2,safeguarded_hybrid,frac_count=16097>=5000,p45_lectsched-5-obj_safeguarded_hybrid_b60_s2_1788029193,time_limit,,,60.20043045800412,
lectsched-5-obj,multi_feature_portfolio,60,2,safeguarded_hybrid,votes=2/4,p45_lectsched-5-obj_safeguarded_hybrid_b60_s2_1788029193,time_limit,,,60.20043045800412,
lectsched-5-obj,budgeted_portfolio,300,0,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b300_s0_1788029254,node_limit,,,60.349900874949526,
lectsched-5-obj,instance_aware_portfolio,300,0,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b300_s0_1788029254,node_limit,,,60.349900874949526,
lectsched-5-obj,multi_feature_portfolio,300,0,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b300_s0_1788029254,node_limit,,,60.349900874949526,
lectsched-5-obj,budgeted_portfolio,300,1,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b300_s1_1788029319,node_limit,,,71.44548799999757,
lectsched-5-obj,instance_aware_portfolio,300,1,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b300_s1_1788029319,node_limit,,,71.44548799999757,
lectsched-5-obj,multi_feature_portfolio,300,1,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b300_s1_1788029319,node_limit,,,71.44548799999757,
lectsched-5-obj,budgeted_portfolio,300,2,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b300_s2_1788029390,node_limit,,,65.78049604099942,
lectsched-5-obj,instance_aware_portfolio,300,2,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b300_s2_1788029390,node_limit,,,65.78049604099942,
lectsched-5-obj,multi_feature_portfolio,300,2,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b300_s2_1788029390,node_limit,,,65.78049604099942,
lectsched-5-obj,budgeted_portfolio,900,0,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b900_s0_1788029456,node_limit,,,60.452147124975454,
lectsched-5-obj,instance_aware_portfolio,900,0,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b900_s0_1788029456,node_limit,,,60.452147124975454,
lectsched-5-obj,multi_feature_portfolio,900,0,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b900_s0_1788029456,node_limit,,,60.452147124975454,
lectsched-5-obj,budgeted_portfolio,900,1,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b900_s1_1788029522,node_limit,,,71.552244874998,
lectsched-5-obj,instance_aware_portfolio,900,1,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b900_s1_1788029522,node_limit,,,71.552244874998,
lectsched-5-obj,multi_feature_portfolio,900,1,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b900_s1_1788029522,node_limit,,,71.552244874998,
lectsched-5-obj,budgeted_portfolio,900,2,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b900_s2_1788029596,node_limit,,,65.40815258299699,
lectsched-5-obj,instance_aware_portfolio,900,2,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b900_s2_1788029596,node_limit,,,65.40815258299699,
lectsched-5-obj,multi_feature_portfolio,900,2,best_estimate,budget>180,p45_lectsched-5-obj_best_estimate_b900_s2_1788029596,node_limit,,,65.40815258299699,
mcsched,budgeted_portfolio,10,0,boltzmann_adaptive,budget<=180,p45_mcsched_boltzmann_adaptive_b10_s0_1788029644,time_limit,222828.0,0.1628394169965759,10.010510125022847,
mcsched,instance_aware_portfolio,10,0,boltzmann_adaptive,frac_count=1397<5000,p45_mcsched_boltzmann_adaptive_b10_s0_1788029644,time_limit,222828.0,0.1628394169965759,10.010510125022847,
mcsched,multi_feature_portfolio,10,0,boltzmann_adaptive,votes=1/4,p45_mcsched_boltzmann_adaptive_b10_s0_1788029644,time_limit,222828.0,0.1628394169965759,10.010510125022847,
mcsched,budgeted_portfolio,10,1,boltzmann_adaptive,budget<=180,p45_mcsched_boltzmann_adaptive_b10_s1_1788029662,time_limit,221876.0,0.1659158340189606,10.009887125052046,
mcsched,instance_aware_portfolio,10,1,boltzmann_adaptive,frac_count=1397<5000,p45_mcsched_boltzmann_adaptive_b10_s1_1788029662,time_limit,221876.0,0.1659158340189606,10.009887125052046,
mcsched,multi_feature_portfolio,10,1,boltzmann_adaptive,votes=1/4,p45_mcsched_boltzmann_adaptive_b10_s1_1788029662,time_limit,221876.0,0.1659158340189606,10.009887125052046,
mcsched,budgeted_portfolio,10,2,boltzmann_adaptive,budget<=180,p45_mcsched_boltzmann_adaptive_b10_s2_1788029681,time_limit,229901.0,0.16556808300083503,10.002765082987025,
mcsched,instance_aware_portfolio,10,2,boltzmann_adaptive,frac_count=1397<5000,p45_mcsched_boltzmann_adaptive_b10_s2_1788029681,time_limit,229901.0,0.16556808300083503,10.002765082987025,
mcsched,multi_feature_portfolio,10,2,boltzmann_adaptive,votes=1/4,p45_mcsched_boltzmann_adaptive_b10_s2_1788029681,time_limit,229901.0,0.16556808300083503,10.002765082987025,
mcsched,budgeted_portfolio,60,1,boltzmann_adaptive,budget<=180,p45_mcsched_boltzmann_adaptive_b60_s1_1788029724,node_limit,218807.0,0.16639470803784207,23.161961625039112,
mcsched,instance_aware_portfolio,60,1,boltzmann_adaptive,frac_count=1397<5000,p45_mcsched_boltzmann_adaptive_b60_s1_1788029724,node_limit,218807.0,0.16639470803784207,23.161961625039112,
mcsched,multi_feature_portfolio,60,1,boltzmann_adaptive,votes=1/4,p45_mcsched_boltzmann_adaptive_b60_s1_1788029724,node_limit,218807.0,0.16639470803784207,23.161961625039112,
mcsched,budgeted_portfolio,60,2,boltzmann_adaptive,budget<=180,p45_mcsched_boltzmann_adaptive_b60_s2_1788029749,node_limit,217901.0,0.16486437496496364,23.176672874949872,
mcsched,instance_aware_portfolio,60,2,boltzmann_adaptive,frac_count=1397<5000,p45_mcsched_boltzmann_adaptive_b60_s2_1788029749,node_limit,217901.0,0.16486437496496364,23.176672874949872,
mcsched,multi_feature_portfolio,60,2,boltzmann_adaptive,votes=1/4,p45_mcsched_boltzmann_adaptive_b60_s2_1788029749,node_limit,217901.0,0.16486437496496364,23.176672874949872,
mcsched,budgeted_portfolio,300,0,best_estimate,budget>180,p45_mcsched_best_estimate_b300_s0_1788029774,node_limit,220765.0,0.16625412501161918,17.210830083000474,
mcsched,instance_aware_portfolio,300,0,best_estimate,budget>180,p45_mcsched_best_estimate_b300_s0_1788029774,node_limit,220765.0,0.16625412501161918,17.210830083000474,
mcsched,multi_feature_portfolio,300,0,best_estimate,budget>180,p45_mcsched_best_estimate_b300_s0_1788029774,node_limit,220765.0,0.16625412501161918,17.210830083000474,
mcsched,budgeted_portfolio,300,1,best_estimate,budget>180,p45_mcsched_best_estimate_b300_s1_1788029806,node_limit,220765.0,0.16640687495237216,16.94980929099256,
mcsched,instance_aware_portfolio,300,1,best_estimate,budget>180,p45_mcsched_best_estimate_b300_s1_1788029806,node_limit,220765.0,0.16640687495237216,16.94980929099256,
mcsched,multi_feature_portfolio,300,1,best_estimate,budget>180,p45_mcsched_best_estimate_b300_s1_1788029806,node_limit,220765.0,0.16640687495237216,16.94980929099256,
mcsched,budgeted_portfolio,300,2,best_estimate,budget>180,p45_mcsched_best_estimate_b300_s2_1788029831,node_limit,220765.0,0.16561741702025756,17.332569209043868,
mcsched,instance_aware_portfolio,300,2,best_estimate,budget>180,p45_mcsched_best_estimate_b300_s2_1788029831,node_limit,220765.0,0.16561741702025756,17.332569209043868,
mcsched,multi_feature_portfolio,300,2,best_estimate,budget>180,p45_mcsched_best_estimate_b300_s2_1788029831,node_limit,220765.0,0.16561741702025756,17.332569209043868,
mcsched,budgeted_portfolio,900,0,best_estimate,budget>180,p45_mcsched_best_estimate_b900_s0_1788029857,node_limit,220765.0,0.16578999999910593,17.299327999993693,
mcsched,instance_aware_portfolio,900,0,best_estimate,budget>180,p45_mcsched_best_estimate_b900_s0_1788029857,node_limit,220765.0,0.16578999999910593,17.299327999993693,
mcsched,multi_feature_portfolio,900,0,best_estimate,budget>180,p45_mcsched_best_estimate_b900_s0_1788029857,node_limit,220765.0,0.16578999999910593,17.299327999993693,
mcsched,budgeted_portfolio,900,1,best_estimate,budget>180,p45_mcsched_best_estimate_b900_s1_1788029888,node_limit,220765.0,0.16618879098678008,17.523779708018992,
mcsched,instance_aware_portfolio,900,1,best_estimate,budget>180,p45_mcsched_best_estimate_b900_s1_1788029888,node_limit,220765.0,0.16618879098678008,17.523779708018992,
mcsched,multi_feature_portfolio,900,1,best_estimate,budget>180,p45_mcsched_best_estimate_b900_s1_1788029888,node_limit,220765.0,0.16618879098678008,17.523779708018992,
mcsched,budgeted_portfolio,900,2,best_estimate,budget>180,p45_mcsched_best_estimate_b900_s2_1788029911,node_limit,220765.0,0.1669510419596918,17.649292124959175,
mcsched,instance_aware_portfolio,900,2,best_estimate,budget>180,p45_mcsched_best_estimate_b900_s2_1788029911,node_limit,220765.0,0.1669510419596918,17.649292124959175,
mcsched,multi_feature_portfolio,900,2,best_estimate,budget>180,p45_mcsched_best_estimate_b900_s2_1788029911,node_limit,220765.0,0.1669510419596918,17.649292124959175,
rail01,budgeted_portfolio,10,0,boltzmann_adaptive,budget<=180,p45_rail01_boltzmann_adaptive_b10_s0_1788005499,solver_status_108,,,10.010541957977694,
rail01,instance_aware_portfolio,10,0,boltzmann_adaptive,frac_count=0<5000,p45_rail01_boltzmann_adaptive_b10_s0_1788005499,solver_status_108,,,10.010541957977694,
rail01,multi_feature_portfolio,10,0,safeguarded_hybrid,votes=2/4,p45_rail01_safeguarded_hybrid_b10_s0_1788005500,solver_status_108,,,10.009457084001042,
rail01,budgeted_portfolio,10,1,boltzmann_adaptive,budget<=180,p45_rail01_boltzmann_adaptive_b10_s1_1788005515,solver_status_108,,,10.00830262497766,
rail01,instance_aware_portfolio,10,1,boltzmann_adaptive,frac_count=0<5000,p45_rail01_boltzmann_adaptive_b10_s1_1788005515,solver_status_108,,,10.00830262497766,
rail01,multi_feature_portfolio,10,1,safeguarded_hybrid,votes=2/4,p45_rail01_safeguarded_hybrid_b10_s1_1788005515,solver_status_108,,,10.010655833990313,
rail01,budgeted_portfolio,10,2,boltzmann_adaptive,budget<=180,p45_rail01_boltzmann_adaptive_b10_s2_1788005528,solver_status_108,,,10.011129458027426,
rail01,instance_aware_portfolio,10,2,boltzmann_adaptive,frac_count=0<5000,p45_rail01_boltzmann_adaptive_b10_s2_1788005528,solver_status_108,,,10.011129458027426,
rail01,multi_feature_portfolio,10,2,safeguarded_hybrid,votes=2/4,p45_rail01_safeguarded_hybrid_b10_s2_1788005530,solver_status_108,,,10.009770584001672,
rail01,budgeted_portfolio,60,0,boltzmann_adaptive,budget<=180,p45_rail01_boltzmann_adaptive_b60_s0_1788005590,time_limit,,,60.01316212496022,
rail01,instance_aware_portfolio,60,0,safeguarded_hybrid,frac_count=12936>=5000,p45_rail01_safeguarded_hybrid_b60_s0_1788005591,time_limit,,,60.010111875017174,
rail01,multi_feature_portfolio,60,0,safeguarded_hybrid,votes=4/4,p45_rail01_safeguarded_hybrid_b60_s0_1788005591,time_limit,,,60.010111875017174,
rail01,budgeted_portfolio,60,1,boltzmann_adaptive,budget<=180,p45_rail01_boltzmann_adaptive_b60_s1_1788005657,time_limit,,,60.22560795798199,
rail01,instance_aware_portfolio,60,1,safeguarded_hybrid,frac_count=12985>=5000,p45_rail01_safeguarded_hybrid_b60_s1_1788005657,time_limit,,,60.32206616696203,
rail01,multi_feature_portfolio,60,1,safeguarded_hybrid,votes=4/4,p45_rail01_safeguarded_hybrid_b60_s1_1788005657,time_limit,,,60.32206616696203,
rail01,budgeted_portfolio,60,2,boltzmann_adaptive,budget<=180,p45_rail01_boltzmann_adaptive_b60_s2_1788005720,time_limit,,,60.011590000009164,
rail01,instance_aware_portfolio,60,2,safeguarded_hybrid,frac_count=12909>=5000,p45_rail01_safeguarded_hybrid_b60_s2_1788005722,time_limit,,,60.013128541002516,
rail01,multi_feature_portfolio,60,2,safeguarded_hybrid,votes=4/4,p45_rail01_safeguarded_hybrid_b60_s2_1788005722,time_limit,,,60.013128541002516,
rail01,budgeted_portfolio,300,0,best_estimate,budget>180,p45_rail01_best_estimate_b300_s0_1788005782,time_limit,,,300.00735016702674,
rail01,instance_aware_portfolio,300,0,best_estimate,budget>180,p45_rail01_best_estimate_b300_s0_1788005782,time_limit,,,300.00735016702674,
rail01,multi_feature_portfolio,300,0,best_estimate,budget>180,p45_rail01_best_estimate_b300_s0_1788005782,time_limit,,,300.00735016702674,
rail01,budgeted_portfolio,300,1,best_estimate,budget>180,p45_rail01_best_estimate_b300_s1_1788006373,time_limit,,,300.01535399997374,
rail01,instance_aware_portfolio,300,1,best_estimate,budget>180,p45_rail01_best_estimate_b300_s1_1788006373,time_limit,,,300.01535399997374,
rail01,multi_feature_portfolio,300,1,best_estimate,budget>180,p45_rail01_best_estimate_b300_s1_1788006373,time_limit,,,300.01535399997374,
rail01,budgeted_portfolio,300,2,best_estimate,budget>180,p45_rail01_best_estimate_b300_s2_1788006678,time_limit,,,300.0164252920076,
rail01,instance_aware_portfolio,300,2,best_estimate,budget>180,p45_rail01_best_estimate_b300_s2_1788006678,time_limit,,,300.0164252920076,
rail01,multi_feature_portfolio,300,2,best_estimate,budget>180,p45_rail01_best_estimate_b300_s2_1788006678,time_limit,,,300.0164252920076,
rail01,budgeted_portfolio,900,0,best_estimate,budget>180,p45_rail01_best_estimate_b900_s0_1788006983,time_limit,,,900.0107212499715,
rail01,instance_aware_portfolio,900,0,best_estimate,budget>180,p45_rail01_best_estimate_b900_s0_1788006983,time_limit,,,900.0107212499715,
rail01,multi_feature_portfolio,900,0,best_estimate,budget>180,p45_rail01_best_estimate_b900_s0_1788006983,time_limit,,,900.0107212499715,
rail01,budgeted_portfolio,900,1,best_estimate,budget>180,p45_rail01_best_estimate_b900_s1_1788008774,time_limit,,,900.0134460830013,
rail01,instance_aware_portfolio,900,1,best_estimate,budget>180,p45_rail01_best_estimate_b900_s1_1788008774,time_limit,,,900.0134460830013,
rail01,multi_feature_portfolio,900,1,best_estimate,budget>180,p45_rail01_best_estimate_b900_s1_1788008774,time_limit,,,900.0134460830013,
rail01,budgeted_portfolio,900,2,best_estimate,budget>180,p45_rail01_best_estimate_b900_s2_1788009680,time_limit,,,900.0140457919915,
rail01,instance_aware_portfolio,900,2,best_estimate,budget>180,p45_rail01_best_estimate_b900_s2_1788009680,time_limit,,,900.0140457919915,
rail01,multi_feature_portfolio,900,2,best_estimate,budget>180,p45_rail01_best_estimate_b900_s2_1788009680,time_limit,,,900.0140457919915,
rail02,budgeted_portfolio,10,0,boltzmann_adaptive,budget<=180,p45_rail02_boltzmann_adaptive_b10_s0_1788010585,solver_status_108,,,10.017210666963365,
rail02,instance_aware_portfolio,10,0,boltzmann_adaptive,frac_count=0<5000,p45_rail02_boltzmann_adaptive_b10_s0_1788010585,solver_status_108,,,10.017210666963365,
