instance,policy,budget,seed,status,status_family,incumbent,optimum,gap_vs_opt,final_gap,nodes,ttff,elapsed,root_fractional_count,root_fractional_ratio,root_integer_variable_count,root_solve_seconds,root_integrality_gap_l1,root_binary_near_integral_ratio,root_binary_midpoint_ratio
irp,boltzmann_adaptive,900,2,node_limit,node_limit,12161.649572999999,12159.49283539698,0.00017737068743028378,4.366368477808936e-05,401,0.21801074995892122,43.64530008297879,17,0.0008368200836820083,20315,0.09458929195534438,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,depth_first,10,0,time_limit,time_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011535963881771051,89,0.23147674999199808,10.078601957997307,17,0.0008368200836820083,20315,0.10339483298594132,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,depth_first,10,1,time_limit,time_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011535963881771051,91,0.21723987499717623,10.031131458003074,17,0.0008368200836820083,20315,0.09486345801269636,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,depth_first,10,2,time_limit,time_limit,12195.398792999998,12159.49283539698,0.002952915725110949,8.990836778773467e-05,89,0.21675079100532457,10.005099624977447,17,0.0008368200836820083,20315,0.09442804096033797,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,depth_first,300,0,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.2206745829898864,43.013948667037766,17,0.0008368200836820083,20315,0.0963123330147937,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,depth_first,300,1,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.22787329100538045,42.93272804096341,17,0.0008368200836820083,20315,0.0990926250233315,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,depth_first,300,2,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.22102075000293553,43.22466591600096,17,0.0008368200836820083,20315,0.09595300001092255,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,depth_first,60,0,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.21733499999390915,42.73194358299952,17,0.0008368200836820083,20315,0.09419987502042204,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,depth_first,60,1,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.21903058304451406,43.068691792024765,17,0.0008368200836820083,20315,0.09625341696664691,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,depth_first,60,2,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.23217129200929776,42.69139591703424,17,0.0008368200836820083,20315,0.10416720900684595,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,depth_first,900,0,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.24283100001048297,42.99490558402613,17,0.0008368200836820083,20315,0.11262225004611537,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,depth_first,900,1,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.22958679200382903,42.70311862498056,17,0.0008368200836820083,20315,0.10334620898356661,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,depth_first,900,2,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.22695470799226314,42.65784162504133,17,0.0008368200836820083,20315,0.10233949997927994,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,greedy_score,10,0,time_limit,time_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011535963881771051,89,0.2394612500211224,10.01339525001822,17,0.0008368200836820083,20315,0.10774887498700991,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,greedy_score,10,1,time_limit,time_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011535963881771051,91,0.22547483298694715,10.106263583002146,17,0.0008368200836820083,20315,0.10071154200704768,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,greedy_score,10,2,time_limit,time_limit,12195.398792999998,12159.49283539698,0.002952915725110949,8.990938456463904e-05,89,0.22374616604065523,10.002561666013207,17,0.0008368200836820083,20315,0.0981632920447737,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,greedy_score,300,0,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011525951909049483,401,0.2309579579741694,42.7320678330143,17,0.0008368200836820083,20315,0.1026380829862319,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,greedy_score,300,1,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011525951909049483,401,0.22733408398926258,42.756061666994356,17,0.0008368200836820083,20315,0.09988845902262256,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,greedy_score,300,2,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011525951909049483,401,0.22750450001331046,43.382972625026014,17,0.0008368200836820083,20315,0.1004647079971619,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,greedy_score,60,0,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011525951909049483,401,0.22737916704500094,42.81178083299892,17,0.0008368200836820083,20315,0.10151345800841227,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,greedy_score,60,1,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011525951909049483,401,0.23189337499206886,43.01742045796709,17,0.0008368200836820083,20315,0.10431112500373274,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,greedy_score,60,2,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011525951909049483,401,0.21891162503743544,43.4913185830228,17,0.0008368200836820083,20315,0.09526424994692206,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,greedy_score,900,0,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011525951909049483,401,0.22711008304031566,42.883688333036844,17,0.0008368200836820083,20315,0.10042274999432266,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,greedy_score,900,1,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011525951909049483,401,0.2289447920047678,42.67736795800738,17,0.0008368200836820083,20315,0.10096862498903647,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,greedy_score,900,2,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011525951909049483,401,0.21755225001834333,43.12830683303764,17,0.0008368200836820083,20315,0.09405174996936694,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,hybrid_best_bound_depth,10,0,time_limit,time_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011535963881771051,91,0.2379708749940619,10.077502166037448,17,0.0008368200836820083,20315,0.10636350000277162,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,hybrid_best_bound_depth,10,1,time_limit,time_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011535963881771051,93,0.21979554102290422,10.069658165972214,17,0.0008368200836820083,20315,0.09530866699060425,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,hybrid_best_bound_depth,10,2,time_limit,time_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011535963881771051,91,0.22907520801527426,10.045727582997642,17,0.0008368200836820083,20315,0.10353595798369497,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,hybrid_best_bound_depth,300,0,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.22095770802116022,43.07249616703484,17,0.0008368200836820083,20315,0.09602875000564381,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,hybrid_best_bound_depth,300,1,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.2229859579820186,42.93409154197434,17,0.0008368200836820083,20315,0.09818262502085418,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,hybrid_best_bound_depth,300,2,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.23349850001977757,43.91399533301592,17,0.0008368200836820083,20315,0.10693991702282801,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,hybrid_best_bound_depth,60,0,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.22884941700613126,43.37284891697345,17,0.0008368200836820083,20315,0.10121200000867248,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,hybrid_best_bound_depth,60,1,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.2205489170155488,42.92408941703616,17,0.0008368200836820083,20315,0.09718550002435222,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,hybrid_best_bound_depth,60,2,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.23400075000245124,42.634612957946956,17,0.0008368200836820083,20315,0.10560687503311783,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,hybrid_best_bound_depth,900,0,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.229051582980901,43.431270666013006,17,0.0008368200836820083,20315,0.10162258398486301,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,hybrid_best_bound_depth,900,1,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.22216100001242012,43.229488333978225,17,0.0008368200836820083,20315,0.09525941702304408,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,hybrid_best_bound_depth,900,2,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.22563449997687712,42.78754866600502,17,0.0008368200836820083,20315,0.10095629200804979,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_portfolio,10,0,time_limit,time_limit,12195.398792999998,12159.49283539698,0.002952915725110949,3.0524758256632024e-05,93,0.19516379199922085,10.000732249987777,17,0.0008368200836820083,20315,0.06974637502571568,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_portfolio,10,1,time_limit,time_limit,12309.415608,12159.49283539698,0.012329689620490152,0.00012930076054674212,89,0.1970231670420617,10.027960582985543,17,0.0008368200836820083,20315,0.07064483303111047,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_portfolio,10,2,time_limit,time_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.0013406045955666988,93,0.19848920800723135,10.048828915983904,17,0.0008368200836820083,20315,0.073408417054452,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_portfolio,300,0,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,3.189858331395514e-05,401,0.19288237497676164,42.71162474999437,17,0.0008368200836820083,20315,0.06941649998771027,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_portfolio,300,1,node_limit,node_limit,12309.415608,12159.49283539698,0.012329689620490152,2.1665144403187704e-05,401,0.19792116701137275,44.29873616696568,17,0.0008368200836820083,20315,0.07314995798515156,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_portfolio,300,2,node_limit,node_limit,12161.933837,12159.49283539698,0.00020074863615312887,7.893591153870746e-07,401,0.19307099998695776,38.66663783299737,17,0.0008368200836820083,20315,0.0683272919850424,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_portfolio,60,0,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,3.189858331395514e-05,401,0.19857908401172608,42.80829779198393,17,0.0008368200836820083,20315,0.07363837503362447,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_portfolio,60,1,node_limit,node_limit,12309.415608,12159.49283539698,0.012329689620490152,2.1665144403187704e-05,401,0.1950791660347022,44.44248587504262,17,0.0008368200836820083,20315,0.07000420900294557,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_portfolio,60,2,node_limit,node_limit,12161.933837,12159.49283539698,0.00020074863615312887,7.893591153870746e-07,401,0.1945662500220351,38.1865657090093,17,0.0008368200836820083,20315,0.07003666699165478,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_portfolio,900,0,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,3.189858331395514e-05,401,0.19570758298505098,42.82070366595872,17,0.0008368200836820083,20315,0.06906137499026954,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_portfolio,900,1,node_limit,node_limit,12309.415608,12159.49283539698,0.012329689620490152,2.1665144403187704e-05,401,0.19483145797858015,44.43319191603223,17,0.0008368200836820083,20315,0.07027633301913738,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_portfolio,900,2,node_limit,node_limit,12161.933837,12159.49283539698,0.00020074863615312887,7.893591153870746e-07,401,0.1955642499960959,38.483564875030424,17,0.0008368200836820083,20315,0.07066987495636567,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_v2,10,0,time_limit,time_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011535963881771051,91,0.2034348329761997,10.089046916982625,17,0.0008368200836820083,20315,0.07341958303004503,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_v2,10,1,time_limit,time_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011535963881771051,91,0.20177287503611296,10.091194750042632,17,0.0008368200836820083,20315,0.07337345904670656,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_v2,10,2,time_limit,time_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.00011535963881771051,91,0.20011962502030656,10.092469625000376,17,0.0008368200836820083,20315,0.07203145901439711,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_v2,300,0,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.19953450001776218,42.731244166963734,17,0.0008368200836820083,20315,0.07320154196349904,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_v2,300,1,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.19243104197084904,42.83791216701502,17,0.0008368200836820083,20315,0.06726624997099862,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_v2,300,2,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.19874262501252815,42.777963916014414,17,0.0008368200836820083,20315,0.07187749998411164,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_v2,60,0,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.20102779200533405,42.66802070901031,17,0.0008368200836820083,20315,0.07402062497567385,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_v2,60,1,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.19490549998590723,43.27805124997394,17,0.0008368200836820083,20315,0.07028241700027138,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_v2,60,2,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.20292145799612626,43.07959949999349,17,0.0008368200836820083,20315,0.07446408300893381,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_v2,900,0,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.1990231249947101,43.172890792018734,17,0.0008368200836820083,20315,0.07214545895112678,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_v2,900,1,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.18342704098904505,43.579537499987055,17,0.0008368200836820083,20315,0.062582791026216,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,learned_v2,900,2,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,1.493339849645562e-05,401,0.18423012498533353,43.40297416597605,17,0.0008368200836820083,20315,0.06242304196348414,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,random_uniform,10,0,time_limit,time_limit,12159.492835999998,12159.49283539698,4.959226698936632e-11,0.00010219259109925414,103,0.2337316669872962,10.003834916977212,17,0.0008368200836820083,20315,0.10343716602073982,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,random_uniform,10,1,time_limit,time_limit,12161.14286,12159.49283539698,0.00013569847240797766,7.941728923955593e-06,99,0.2251353749888949,10.065347541996744,17,0.0008368200836820083,20315,0.09380320803029463,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,random_uniform,10,2,time_limit,time_limit,12178.672919,12159.49283539698,0.001577375295389411,1.2668731179592092e-05,103,0.22375645895954221,10.045789750001859,17,0.0008368200836820083,20315,0.09818933298811316,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,random_uniform,300,0,node_limit,node_limit,12159.492835999998,12159.49283539698,4.959226698936632e-11,6.153628352290786e-08,401,0.22814370901323855,40.00896695902338,17,0.0008368200836820083,20315,0.10321437497623265,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,random_uniform,300,1,node_limit,node_limit,12161.14286,12159.49283539698,0.00013569847240797766,1.0758902099987567e-05,401,0.23394433298381045,40.42955391597934,17,0.0008368200836820083,20315,0.10383133398136124,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,random_uniform,300,2,node_limit,node_limit,12160.982826,12159.49283539698,0.000122537232694543,4.345446478796424e-05,401,0.22704054199857637,40.5885077919811,17,0.0008368200836820083,20315,0.10107450000941753,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,random_uniform,60,0,node_limit,node_limit,12159.492835999998,12159.49283539698,4.959226698936632e-11,6.153628352290786e-08,401,0.22629270801553503,40.26501766697038,17,0.0008368200836820083,20315,0.09775695798452944,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,random_uniform,60,1,node_limit,node_limit,12161.14286,12159.49283539698,0.00013569847240797766,4.953481813166762e-07,401,0.2223380830255337,40.247773042006884,17,0.0008368200836820083,20315,0.09429116698447615,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,random_uniform,60,2,node_limit,node_limit,12159.762856,12159.49283539698,2.22065678785977e-05,4.3111446373849214e-05,401,0.2281564999721013,39.573370666999836,17,0.0008368200836820083,20315,0.10128070798236877,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,random_uniform,900,0,node_limit,node_limit,12159.492835999998,12159.49283539698,4.959226698936632e-11,6.153628352290786e-08,401,0.22625649999827147,40.54163912497461,17,0.0008368200836820083,20315,0.10098408401245251,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,random_uniform,900,1,node_limit,node_limit,12161.14286,12159.49283539698,0.00013569847240797766,1.0758902099987567e-05,401,0.23752087500179186,40.828548624995165,17,0.0008368200836820083,20315,0.10894833301426843,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,random_uniform,900,2,node_limit,node_limit,12159.762856,12159.49283539698,2.22065678785977e-05,4.3111446373849214e-05,401,0.23109470796771348,39.123506957956124,17,0.0008368200836820083,20315,0.10348220798186958,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,safeguarded_hybrid,10,0,time_limit,time_limit,12178.672890000002,12159.49283539698,0.0015773729104216088,0.00018543824003387958,89,0.232487624976784,10.06789712497266,17,0.0008368200836820083,20315,0.10617600003024563,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,safeguarded_hybrid,10,1,time_limit,time_limit,12309.415608,12159.49283539698,0.012329689620490152,0.00012930076054674212,89,0.23561329202493653,10.034705666999798,17,0.0008368200836820083,20315,0.10568816703744233,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,safeguarded_hybrid,10,2,time_limit,time_limit,12195.398792999998,12159.49283539698,0.002952915725110949,4.173423998984704e-05,93,0.2319417919497937,10.07362583297072,17,0.0008368200836820083,20315,0.10482908401172608,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,safeguarded_hybrid,300,0,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,0.0005993702931792096,401,0.2273040420259349,42.68746391701279,17,0.0008368200836820083,20315,0.10090216703247279,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,safeguarded_hybrid,300,1,node_limit,node_limit,12309.415608,12159.49283539698,0.012329689620490152,2.1665144403187704e-05,401,0.23427099996479228,45.74453808297403,17,0.0008368200836820083,20315,0.10550304205389693,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,safeguarded_hybrid,300,2,node_limit,node_limit,12161.933837,12159.49283539698,0.00020074863615312887,2.2909082860594703e-06,401,0.22466204199008644,40.81526620796649,17,0.0008368200836820083,20315,0.09897191700292751,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,safeguarded_hybrid,60,0,node_limit,node_limit,12160.982826,12159.49283539698,0.000122537232694543,0.0011543840823448736,401,0.22796508303144947,41.926026957982685,17,0.0008368200836820083,20315,0.1028070830507204,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,safeguarded_hybrid,60,1,node_limit,node_limit,12309.415608,12159.49283539698,0.012329689620490152,2.1665144403187704e-05,401,0.21744608297012746,44.94990595796844,17,0.0008368200836820083,20315,0.09434583300026134,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,safeguarded_hybrid,60,2,node_limit,node_limit,12161.773802999998,12159.49283539698,0.00018758739643954462,1.254633870061226e-05,401,0.22102258302038535,43.2123046250199,17,0.0008368200836820083,20315,0.09619212499819696,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,safeguarded_hybrid,900,0,node_limit,node_limit,12195.398792999998,12159.49283539698,0.002952915725110949,3.189858331395514e-05,401,0.2237224580021575,43.920982374984305,17,0.0008368200836820083,20315,0.0982333340216428,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,safeguarded_hybrid,900,1,node_limit,node_limit,12161.52149,12159.49283539698,0.00016683710665241214,0.0007052559588907049,401,0.23060866596642882,41.71474974998273,17,0.0008368200836820083,20315,0.10161283297929913,0.0002953482648289441,0.999163179916318,0.0005414718188530642
irp,safeguarded_hybrid,900,2,node_limit,node_limit,12161.773802999998,12159.49283539698,0.00018758739643954462,1.254633870061226e-05,401,0.2307469160296023,42.78846362500917,17,0.0008368200836820083,20315,0.10375487501733005,0.0002953482648289441,0.999163179916318,0.0005414718188530642
lectsched-5-obj,best_bound,10,0,time_limit,time_limit,,24.0,,,77,,10.0072049999726,16097,0.7382251777115341,21805,0.08322475000750273,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_bound,10,1,time_limit,time_limit,,24.0,,,77,,10.062710875004996,16097,0.7382251777115341,21805,0.06740458298008889,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_bound,10,2,time_limit,time_limit,,24.0,,,85,,10.012820959032979,16097,0.7382251777115341,21805,0.06392645800951868,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_bound,300,0,node_limit,node_limit,,24.0,,,401,,45.39902620902285,16097,0.7382251777115341,21805,0.06813541700830683,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_bound,300,1,node_limit,node_limit,,24.0,,,401,,40.85893462499371,16097,0.7382251777115341,21805,0.06081029196502641,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_bound,300,2,node_limit,node_limit,,24.0,,,401,,46.385839667054825,16097,0.7382251777115341,21805,0.06766354199498892,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_bound,60,0,node_limit,node_limit,,24.0,,,401,,45.83549150003819,16097,0.7382251777115341,21805,0.06157525000162423,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_bound,60,1,node_limit,node_limit,,24.0,,,401,,41.52769270900171,16097,0.7382251777115341,21805,0.06319895898923278,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_bound,60,2,node_limit,node_limit,,24.0,,,401,,46.8762735829805,16097,0.7382251777115341,21805,0.0642537500243634,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_bound,900,0,node_limit,node_limit,,24.0,,,401,,46.39722508296836,16097,0.7382251777115341,21805,0.058926416968461126,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_bound,900,1,node_limit,node_limit,,24.0,,,401,,41.67217445798451,16097,0.7382251777115341,21805,0.062402040988672525,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_bound,900,2,node_limit,node_limit,,24.0,,,401,,46.54828537499998,16097,0.7382251777115341,21805,0.06379099999321625,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_estimate,10,0,time_limit,time_limit,,24.0,,,77,,10.07460237503983,16097,0.7382251777115341,21805,0.07816470798570663,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_estimate,10,1,time_limit,time_limit,,24.0,,,81,,10.0113850000198,16097,0.7382251777115341,21805,0.0699994579772465,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_estimate,10,2,time_limit,time_limit,,24.0,,,81,,10.073713208024856,16097,0.7382251777115341,21805,0.0627052080235444,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_estimate,300,0,node_limit,node_limit,,24.0,,,401,,60.349900874949526,16097,0.7382251777115341,21805,0.05932724999729544,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_estimate,300,1,node_limit,node_limit,,24.0,,,401,,71.44548799999757,16097,0.7382251777115341,21805,0.06331204198068008,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_estimate,300,2,node_limit,node_limit,,24.0,,,401,,65.78049604099942,16097,0.7382251777115341,21805,0.06483937503071502,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_estimate,60,0,time_limit,time_limit,,24.0,,,399,,60.24504254205385,16097,0.7382251777115341,21805,0.06654916697880253,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_estimate,60,1,time_limit,time_limit,,24.0,,,347,,60.25662408297649,16097,0.7382251777115341,21805,0.06307350000133738,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_estimate,60,2,time_limit,time_limit,,24.0,,,373,,60.090364457981195,16097,0.7382251777115341,21805,0.0648299579625018,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_estimate,900,0,node_limit,node_limit,,24.0,,,401,,60.452147124975454,16097,0.7382251777115341,21805,0.06726883299415931,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_estimate,900,1,node_limit,node_limit,,24.0,,,401,,71.552244874998,16097,0.7382251777115341,21805,0.06119041598867625,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,best_estimate,900,2,node_limit,node_limit,,24.0,,,401,,65.40815258299699,16097,0.7382251777115341,21805,0.06304300000192598,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,boltzmann_adaptive,10,0,time_limit,time_limit,,24.0,,,79,,10.007964292017277,16097,0.7382251777115341,21805,0.07897308300016448,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,boltzmann_adaptive,10,1,time_limit,time_limit,,24.0,,,87,,10.003923167008907,16097,0.7382251777115341,21805,0.06273645802866668,0.2371715897799332,0.29192575622983774,0.5628126607134508
lectsched-5-obj,boltzmann_adaptive,10,2,time_limit,time_limit,,24.0,,,87,,10.067140124971047,16097,0.7382251777115341,21805,0.06616674998076633,0.2371715897799332,0.29192575622983774,0.5628126607134508
